Model Name,Batch Size,Learning Rate,Phase,Epoch,Loss,Accuracy,Patience Count
SwinV2Model,128,0.01,Train,4,1.344310568,0.467811167,1
SwinV2Model,128,0.01,Validation,4,1.226510709,0.522613049,0
SwinV2Model,128,0.01,Train,5,1.212533379,0.522532165,0
SwinV2Model,128,0.01,Validation,5,1.199485795,0.527638197,0
SwinV2Model,128,0.01,Train,6,1.18901708,0.530042946,0
SwinV2Model,128,0.01,Validation,6,1.135142801,0.562814057,0
SwinV2Model,128,0.01,Train,7,1.127763393,0.553648055,0
SwinV2Model,128,0.01,Validation,7,1.148914949,0.537688434,1
SwinV2Model,128,0.01,Train,8,1.061007834,0.595493555,1
SwinV2Model,128,0.01,Validation,8,1.124150846,0.567839205,0
SwinV2Model,128,0.01,Train,9,1.127293389,0.564377666,0
SwinV2Model,128,0.01,Validation,9,1.098994785,0.603015065,0
SwinV2Model,128,0.01,Train,10,1.075777077,0.595493555,0
SwinV2Model,128,0.01,Validation,10,1.09957106,0.592964828,1
SwinV2Model,128,0.01,Train,11,1.085640103,0.562231779,1
SwinV2Model,128,0.01,Validation,11,1.09844111,0.582914591,0
SwinV2Model,128,0.01,Train,12,1.062501107,0.612660944,0
SwinV2Model,128,0.01,Validation,12,1.095409958,0.582914591,0
SwinV2Model,128,0.01,Train,13,1.087478419,0.594420612,0
SwinV2Model,128,0.01,Validation,13,1.092464739,0.582914591,0
SwinV2Model,128,0.01,Train,14,1.049324273,0.60407728,0
SwinV2Model,128,0.01,Validation,14,1.090510214,0.597989917,0
SwinV2Model,128,0.01,Train,15,1.097737111,0.585836887,0
SwinV2Model,128,0.01,Validation,15,1.088549529,0.592964828,0
SwinV2Model,128,0.01,Train,16,1.023479664,0.624463499,0
SwinV2Model,128,0.01,Validation,16,1.088591628,0.592964828,1
SwinV2Model,128,0.01,Train,17,1.063829681,0.585836887,1
SwinV2Model,128,0.01,Validation,17,1.088688302,0.58793968,2
SwinV2Model,128,0.01,Train,18,1.05432278,0.622317612,2
SwinV2Model,128,0.01,Validation,18,1.088455264,0.58793968,0
SwinV2Model,128,0.01,Train,19,1.076830138,0.596566498,0
SwinV2Model,128,0.01,Validation,19,1.088437787,0.58793968,0
SwinV2Model,128,0.01,Train,20,1.054476092,0.613733888,0
SwinV2Model,128,0.01,Validation,20,1.088221652,0.592964828,0
SwinV2Model,128,0.01,Train,21,1.07335648,0.590128779,0
SwinV2Model,128,0.01,Validation,21,1.088188916,0.592964828,0
SwinV2Model,128,0.01,Train,22,1.064073233,0.597639501,0
SwinV2Model,128,0.01,Validation,22,1.088160809,0.592964828,0
SwinV2Model,128,0.01,Train,23,1.04214224,0.609442055,0
SwinV2Model,128,0.01,Validation,23,1.088138813,0.592964828,0
SwinV2Model,128,0.01,Train,24,1.035260874,0.603004277,0
SwinV2Model,128,0.01,Validation,24,1.088130901,0.592964828,0
SwinV2Model,128,0.01,Train,25,1.05976376,0.58690989,0
SwinV2Model,128,0.01,Validation,25,1.08811521,0.592964828,0
SwinV2Model,128,0.01,Train,26,1.084856133,0.582617998,0
SwinV2Model,128,0.01,Validation,26,1.088112766,0.592964828,0
SwinV2Model,128,0.01,Train,27,1.059680881,0.58690989,0
SwinV2Model,128,0.01,Validation,27,1.08811103,0.592964828,0
SwinV2Model,128,0.01,Train,28,1.037296095,0.605150223,0
SwinV2Model,128,0.01,Validation,28,1.088107736,0.592964828,0
SwinV2Model,128,0.01,Train,29,1.050212207,0.585836887,0
SwinV2Model,128,0.01,Validation,29,1.088103999,0.592964828,0
SwinV2Model,128,0.01,Train,30,1.042622719,0.612660944,0
SwinV2Model,128,0.01,Validation,30,1.088102007,0.592964828,0
SwinV2Model,8,0.005,Train,1,1.924647902,0.33690986,0
SwinV2Model,8,0.005,Validation,1,1.421884043,0.396984935,0
SwinV2Model,8,0.005,Train,2,1.545703618,0.4581545,0
SwinV2Model,8,0.005,Validation,2,1.420770151,0.48241204,0
SwinV2Model,8,0.005,Train,3,1.503408317,0.490343332,0
SwinV2Model,8,0.005,Validation,3,1.852424572,0.396984935,1
SwinV2Model,8,0.005,Train,4,1.313115616,0.528969944,1
SwinV2Model,8,0.005,Validation,4,1.448877136,0.522613049,2
SwinV2Model,8,0.005,Train,5,1.253822791,0.540772557,2
SwinV2Model,8,0.005,Validation,5,1.183278174,0.562814057,0
SwinV2Model,8,0.005,Train,6,1.047963225,0.594420612,0
SwinV2Model,8,0.005,Validation,6,0.98817725,0.618090451,0
SwinV2Model,8,0.005,Train,7,0.988715474,0.627682388,0
SwinV2Model,8,0.005,Validation,7,1.003268891,0.623115599,1
SwinV2Model,8,0.005,Train,8,0.93226167,0.64592272,1
SwinV2Model,8,0.005,Validation,8,0.984735018,0.618090451,0
SwinV2Model,8,0.005,Train,9,0.905825875,0.643776834,0
SwinV2Model,8,0.005,Validation,9,0.953385796,0.613065302,0
SwinV2Model,8,0.005,Train,10,0.958241157,0.636266112,0
SwinV2Model,8,0.005,Validation,10,0.949479059,0.658291459,0
SwinV2Model,8,0.005,Train,11,0.898199018,0.653433502,0
SwinV2Model,8,0.005,Validation,11,0.936075507,0.628140688,0
SwinV2Model,8,0.005,Train,12,0.936036953,0.634120166,0
SwinV2Model,8,0.005,Validation,12,0.940063166,0.643216074,1
SwinV2Model,8,0.005,Train,13,0.918533137,0.657725334,1
SwinV2Model,8,0.005,Validation,13,0.934292957,0.648241222,0
SwinV2Model,8,0.005,Train,14,0.893184773,0.659871221,0
SwinV2Model,8,0.005,Validation,14,0.942223643,0.648241222,1
SwinV2Model,8,0.005,Train,15,0.902394434,0.666308999,1
SwinV2Model,8,0.005,Validation,15,0.938595215,0.653266311,2
SwinV2Model,8,0.005,Train,16,0.874697323,0.644849777,2
SwinV2Model,8,0.005,Validation,16,0.938573526,0.653266311,3
SwinV2Model,8,0.005,Train,17,0.87900521,0.669527888,3
SwinV2Model,8,0.005,Validation,17,0.938195075,0.648241222,4
SwinV2Model,8,0.005,Train,18,0.87607138,0.670600832,4
SwinV2Model,8,0.005,Validation,18,0.938273164,0.648241222,5
SwinV2Model,8,0.005,Train,19,0.895849951,0.662017167,5
SwinV2Model,8,0.005,Validation,19,0.937591489,0.648241222,6
SwinV2Model,16,0.005,Train,1,1.7495263,0.362660944,0
SwinV2Model,16,0.005,Validation,1,1.425806286,0.457286417,0
SwinV2Model,16,0.005,Train,2,1.488206528,0.445278972,0
SwinV2Model,16,0.005,Validation,2,1.462240887,0.442211062,1
SwinV2Model,16,0.005,Train,3,1.35803685,0.479613721,1
SwinV2Model,16,0.005,Validation,3,1.359780619,0.492462307,0
SwinV2Model,16,0.005,Train,4,1.321631451,0.507510722,0
SwinV2Model,16,0.005,Validation,4,1.324181246,0.512562811,0
SwinV2Model,16,0.005,Train,5,1.266186367,0.523605168,0
SwinV2Model,16,0.005,Validation,5,1.114153044,0.527638197,0
SwinV2Model,16,0.005,Train,6,1.024446842,0.599785388,0
SwinV2Model,16,0.005,Validation,6,0.967748786,0.653266311,0
SwinV2Model,16,0.005,Train,7,0.978787792,0.610514998,0
SwinV2Model,16,0.005,Validation,7,0.961722563,0.623115599,0
SwinV2Model,16,0.005,Train,8,0.956333586,0.633047223,0
SwinV2Model,16,0.005,Validation,8,0.970555152,0.633165836,1
SwinV2Model,16,0.005,Train,9,0.951927644,0.634120166,1
SwinV2Model,16,0.005,Validation,9,0.95875582,0.663316548,0
SwinV2Model,16,0.005,Train,10,0.953235132,0.641630888,0
SwinV2Model,16,0.005,Validation,10,0.948857091,0.673366845,0
SwinV2Model,16,0.005,Train,11,0.931067225,0.640557945,0
SwinV2Model,16,0.005,Validation,11,0.944683728,0.668341696,0
SwinV2Model,16,0.005,Train,12,0.918054613,0.646995723,0
SwinV2Model,16,0.005,Validation,12,0.943140075,0.658291459,0
SwinV2Model,16,0.005,Train,13,0.897040461,0.662017167,0
SwinV2Model,16,0.005,Validation,13,0.945158359,0.648241222,1
SwinV2Model,16,0.005,Train,14,0.942976264,0.63519311,1
SwinV2Model,16,0.005,Validation,14,0.943552679,0.653266311,2
SwinV2Model,16,0.005,Train,15,0.901907374,0.660944223,2
SwinV2Model,16,0.005,Validation,15,0.945196705,0.658291459,3
SwinV2Model,16,0.005,Train,16,0.918893739,0.64914161,3
SwinV2Model,16,0.005,Validation,16,0.945197016,0.658291459,4
SwinV2Model,16,0.005,Train,17,0.907360266,0.67703861,4
SwinV2Model,16,0.005,Validation,17,0.945204598,0.653266311,5
SwinV2Model,16,0.005,Train,18,0.916275408,0.66309011,5
SwinV2Model,16,0.005,Validation,18,0.945189226,0.658291459,6
SwinV2Model,32,0.005,Train,1,1.867963564,0.29506439,0
SwinV2Model,32,0.005,Validation,1,1.565479991,0.361809045,0
SwinV2Model,32,0.005,Train,2,1.446292964,0.419527888,0
SwinV2Model,32,0.005,Validation,2,1.307613899,0.467336684,0
SwinV2Model,32,0.005,Train,3,1.301603509,0.481759667,0
SwinV2Model,32,0.005,Validation,3,1.300229164,0.48241204,0
SwinV2Model,32,0.005,Train,4,1.281614725,0.503218889,0
SwinV2Model,32,0.005,Validation,4,1.131664549,0.572864294,0
SwinV2Model,32,0.005,Train,5,1.254360846,0.550429165,0
SwinV2Model,32,0.005,Validation,5,1.208793953,0.48241204,1
SwinV2Model,32,0.005,Train,6,1.108597066,0.561158776,1
SwinV2Model,32,0.005,Validation,6,1.042405205,0.608040214,0
SwinV2Model,32,0.005,Train,7,1.033958236,0.605150223,0
SwinV2Model,32,0.005,Validation,7,1.056795129,0.58793968,1
SwinV2Model,32,0.005,Train,8,1.016108106,0.630901277,1
SwinV2Model,32,0.005,Validation,8,1.043145824,0.582914591,2
SwinV2Model,32,0.005,Train,9,1.036390853,0.60085839,2
SwinV2Model,32,0.005,Validation,9,1.024407248,0.638190925,0
SwinV2Model,32,0.005,Train,10,1.047490006,0.60407728,0
SwinV2Model,32,0.005,Validation,10,1.038975374,0.562814057,1
SwinV2Model,32,0.005,Train,11,0.983987144,0.615879834,1
SwinV2Model,32,0.005,Validation,11,1.028047197,0.608040214,2
SwinV2Model,32,0.005,Train,12,1.007670909,0.627682388,2
SwinV2Model,32,0.005,Validation,12,1.020595655,0.618090451,0
SwinV2Model,32,0.005,Train,13,0.965470877,0.642703891,0
SwinV2Model,32,0.005,Validation,13,1.022081637,0.608040214,1
SwinV2Model,32,0.005,Train,14,0.972427108,0.619098723,1
SwinV2Model,32,0.005,Validation,14,1.024033256,0.608040214,2
SwinV2Model,32,0.005,Train,15,0.995914479,0.636266112,2
SwinV2Model,32,0.005,Validation,15,1.021482171,0.613065302,3
SwinV2Model,32,0.005,Train,16,0.968481825,0.633047223,3
SwinV2Model,32,0.005,Validation,16,1.021027666,0.613065302,4
SwinV2Model,32,0.005,Train,17,1.010742587,0.61480689,4
SwinV2Model,32,0.005,Validation,17,1.021071317,0.618090451,5
SwinV2Model,32,0.005,Train,18,0.967913631,0.64592272,5
SwinV2Model,32,0.005,Validation,18,1.020562405,0.608040214,0
SwinV2Model,32,0.005,Train,19,0.952170622,0.641630888,0
SwinV2Model,32,0.005,Validation,19,1.020488153,0.613065302,0
SwinV2Model,32,0.005,Train,20,0.9961929,0.626609445,0
SwinV2Model,32,0.005,Validation,20,1.020699171,0.608040214,1
SwinV2Model,32,0.005,Train,21,0.982556655,0.637339056,1
SwinV2Model,32,0.005,Validation,21,1.020673461,0.613065302,2
SwinV2Model,32,0.005,Train,22,1.007055038,0.623390555,2
SwinV2Model,32,0.005,Validation,22,1.020664171,0.613065302,3
SwinV2Model,32,0.005,Train,23,0.980179686,0.638411999,3
SwinV2Model,32,0.005,Validation,23,1.020632416,0.613065302,4
SwinV2Model,32,0.005,Train,24,1.02304434,0.619098723,4
SwinV2Model,32,0.005,Validation,24,1.02064635,0.608040214,5
SwinV2Model,32,0.005,Train,25,0.995554176,0.63197422,5
SwinV2Model,32,0.005,Validation,25,1.020603133,0.613065302,6
SwinV2Model,64,0.005,Train,1,1.916771752,0.270386279,0
SwinV2Model,64,0.005,Validation,1,1.62430828,0.321608037,0
SwinV2Model,64,0.005,Train,2,1.473173858,0.417381972,0
SwinV2Model,64,0.005,Validation,2,1.337120471,0.467336684,0
SwinV2Model,64,0.005,Train,3,1.379102162,0.457081556,0
SwinV2Model,64,0.005,Validation,3,1.267053163,0.48241204,0
SwinV2Model,64,0.005,Train,4,1.257597957,0.522532165,0
SwinV2Model,64,0.005,Validation,4,1.276839972,0.487437189,1
SwinV2Model,64,0.005,Train,5,1.171903736,0.551502168,1
SwinV2Model,64,0.005,Validation,5,1.11982447,0.497487426,0
SwinV2Model,64,0.005,Train,6,1.098503945,0.594420612,0
SwinV2Model,64,0.005,Validation,6,1.079345904,0.597989917,0
SwinV2Model,64,0.005,Train,7,1.094225458,0.587982833,0
SwinV2Model,64,0.005,Validation,7,1.066751729,0.628140688,0
SwinV2Model,64,0.005,Train,8,1.082617547,0.587982833,0
SwinV2Model,64,0.005,Validation,8,1.080073094,0.58793968,1
SwinV2Model,64,0.005,Train,9,1.061056872,0.606223166,1
SwinV2Model,64,0.005,Validation,9,1.072421352,0.608040214,2
SwinV2Model,64,0.005,Train,10,1.057062222,0.616952777,2
SwinV2Model,64,0.005,Validation,10,1.074926884,0.603015065,3
SwinV2Model,64,0.005,Train,11,1.041916663,0.612660944,3
SwinV2Model,64,0.005,Validation,11,1.071163408,0.608040214,4
SwinV2Model,64,0.005,Train,12,1.056918099,0.611588001,4
SwinV2Model,64,0.005,Validation,12,1.069279093,0.628140688,5
SwinV2Model,64,0.005,Train,13,1.077598782,0.594420612,5
SwinV2Model,64,0.005,Validation,13,1.069898284,0.623115599,6
SwinV2Model,128,0.005,Train,1,2.033711929,0.214592278,0
SwinV2Model,128,0.005,Validation,1,1.680623878,0.331658274,0
SwinV2Model,128,0.005,Train,2,1.58624937,0.366952777,0
SwinV2Model,128,0.005,Validation,2,1.492741372,0.376884431,0
SwinV2Model,128,0.005,Train,3,1.400766851,0.453862667,0
SwinV2Model,128,0.005,Validation,3,1.381151523,0.487437189,0
SwinV2Model,128,0.005,Train,4,1.319779409,0.473175973,0
SwinV2Model,128,0.005,Validation,4,1.279804731,0.452261299,0
SwinV2Model,128,0.005,Train,5,1.25852597,0.507510722,0
SwinV2Model,128,0.005,Validation,5,1.195771476,0.537688434,0
SwinV2Model,128,0.005,Train,6,1.20349159,0.515021443,0
SwinV2Model,128,0.005,Validation,6,1.188376551,0.532663286,0
SwinV2Model,128,0.005,Train,7,1.194007347,0.533261776,0
SwinV2Model,128,0.005,Validation,7,1.196521211,0.512562811,1
SwinV2Model,128,0.005,Train,8,1.185443947,0.536480665,1
SwinV2Model,128,0.005,Validation,8,1.182646387,0.522613049,0
SwinV2Model,128,0.005,Train,9,1.202012647,0.528969944,0
SwinV2Model,128,0.005,Validation,9,1.176787291,0.532663286,0
SwinV2Model,128,0.005,Train,10,1.154581671,0.5418455,0
SwinV2Model,128,0.005,Validation,10,1.17481567,0.512562811,0
SwinV2Model,128,0.005,Train,11,1.14714658,0.591201723,0
SwinV2Model,128,0.005,Validation,11,1.174408807,0.512562811,0
SwinV2Model,128,0.005,Train,12,1.186230838,0.533261776,0
SwinV2Model,128,0.005,Validation,12,1.172542047,0.51758796,0
SwinV2Model,128,0.005,Train,13,1.151890535,0.554721057,0
SwinV2Model,128,0.005,Validation,13,1.169849094,0.522613049,0
SwinV2Model,128,0.005,Train,14,1.143322747,0.579399168,0
SwinV2Model,128,0.005,Validation,14,1.168368875,0.537688434,0
SwinV2Model,128,0.005,Train,15,1.158905189,0.554721057,0
SwinV2Model,128,0.005,Validation,15,1.167624444,0.557788968,0
SwinV2Model,128,0.005,Train,16,1.134041305,0.589055777,0
SwinV2Model,128,0.005,Validation,16,1.167544799,0.557788968,0
SwinV2Model,128,0.005,Train,17,1.144184254,0.561158776,0
SwinV2Model,128,0.005,Validation,17,1.167316947,0.557788968,0
SwinV2Model,128,0.005,Train,18,1.174061422,0.564377666,0
SwinV2Model,128,0.005,Validation,18,1.167189443,0.557788968,0
SwinV2Model,128,0.005,Train,19,1.132682801,0.560085833,0
SwinV2Model,128,0.005,Validation,19,1.167036623,0.557788968,0
SwinV2Model,128,0.005,Train,20,1.147085894,0.574034333,0
SwinV2Model,128,0.005,Validation,20,1.1668937,0.557788968,0
SwinV2Model,128,0.005,Train,21,1.163765448,0.562231779,0
SwinV2Model,128,0.005,Validation,21,1.166878669,0.557788968,0
SwinV2Model,128,0.005,Train,22,1.141733094,0.580472112,0
SwinV2Model,128,0.005,Validation,22,1.166868527,0.557788968,0
SwinV2Model,128,0.005,Train,23,1.148462961,0.599785388,0
SwinV2Model,128,0.005,Validation,23,1.166857282,0.557788968,0
SwinV2Model,128,0.005,Train,24,1.151901394,0.554721057,0
SwinV2Model,128,0.005,Validation,24,1.166854328,0.557788968,0
SwinV2Model,128,0.005,Train,25,1.118751011,0.577253222,0
SwinV2Model,128,0.005,Validation,25,1.166850759,0.557788968,0
SwinV2Model,128,0.005,Train,26,1.159118516,0.554721057,0
SwinV2Model,128,0.005,Validation,26,1.166849891,0.557788968,0
SwinV2Model,128,0.005,Train,27,1.125752234,0.577253222,0
SwinV2Model,128,0.005,Validation,27,1.166849209,0.557788968,0
SwinV2Model,128,0.005,Train,28,1.151023433,0.55901289,0
SwinV2Model,128,0.005,Validation,28,1.166848425,0.557788968,0
SwinV2Model,128,0.005,Train,29,1.149004623,0.569742501,0
SwinV2Model,128,0.005,Validation,29,1.166849377,0.557788968,1
SwinV2Model,128,0.005,Train,30,1.127080886,0.601931334,1
SwinV2Model,128,0.005,Validation,30,1.166849265,0.557788968,2
SwinV2Model,8,0.001,Train,1,1.779437794,0.304721028,0
SwinV2Model,8,0.001,Validation,1,1.584408898,0.356783926,0
SwinV2Model,8,0.001,Train,2,1.483650253,0.433476388,0
SwinV2Model,8,0.001,Validation,2,1.463585272,0.427135676,0
SwinV2Model,8,0.001,Train,3,1.377263457,0.460300416,0
SwinV2Model,8,0.001,Validation,3,1.290976898,0.51758796,0
SwinV2Model,8,0.001,Train,4,1.311061146,0.495708168,0
SwinV2Model,8,0.001,Validation,4,1.271864242,0.492462307,0
SwinV2Model,8,0.001,Train,5,1.259484772,0.516094446,0
SwinV2Model,8,0.001,Validation,5,1.222778602,0.532663286,0
SwinV2Model,8,0.001,Train,6,1.171676668,0.563304722,0
SwinV2Model,8,0.001,Validation,6,1.151909064,0.582914591,0
SwinV2Model,8,0.001,Train,7,1.157112163,0.571888387,0
SwinV2Model,8,0.001,Validation,7,1.156203677,0.572864294,1
SwinV2Model,8,0.001,Train,8,1.124003706,0.570815444,1
SwinV2Model,8,0.001,Validation,8,1.152045774,0.577889442,2
SwinV2Model,8,0.001,Train,9,1.145467449,0.570815444,2
SwinV2Model,8,0.001,Validation,9,1.141319458,0.603015065,0
SwinV2Model,8,0.001,Train,10,1.143592157,0.584763944,0
SwinV2Model,8,0.001,Validation,10,1.135268809,0.582914591,0
SwinV2Model,8,0.001,Train,11,1.11012612,0.601931334,0
SwinV2Model,8,0.001,Validation,11,1.135471071,0.582914591,1
SwinV2Model,8,0.001,Train,12,1.123215546,0.577253222,1
SwinV2Model,8,0.001,Validation,12,1.135794871,0.577889442,2
SwinV2Model,8,0.001,Train,13,1.119442118,0.581545055,2
SwinV2Model,8,0.001,Validation,13,1.135633296,0.577889442,3
SwinV2Model,8,0.001,Train,14,1.116220526,0.591201723,3
SwinV2Model,8,0.001,Validation,14,1.136696018,0.572864294,4
SwinV2Model,8,0.001,Train,15,1.118223437,0.581545055,4
SwinV2Model,8,0.001,Validation,15,1.136173389,0.572864294,5
SwinV2Model,8,0.001,Train,16,1.100716947,0.601931334,5
SwinV2Model,8,0.001,Validation,16,1.13623008,0.572864294,6
SwinV2Model,16,0.001,Train,1,1.807088493,0.271459222,0
SwinV2Model,16,0.001,Validation,1,1.642898684,0.291457295,0
SwinV2Model,16,0.001,Train,2,1.558832101,0.399141639,0
SwinV2Model,16,0.001,Validation,2,1.460767607,0.492462307,0
SwinV2Model,16,0.001,Train,3,1.445028386,0.450643778,0
SwinV2Model,16,0.001,Validation,3,1.455498743,0.417085409,0
SwinV2Model,16,0.001,Train,4,1.363232748,0.46888411,0
SwinV2Model,16,0.001,Validation,4,1.345111063,0.44723618,0
SwinV2Model,16,0.001,Train,5,1.311329388,0.491416305,0
SwinV2Model,16,0.001,Validation,5,1.276502781,0.51758796,0
SwinV2Model,16,0.001,Train,6,1.234453175,0.542918444,0
SwinV2Model,16,0.001,Validation,6,1.244780023,0.522613049,0
SwinV2Model,16,0.001,Train,7,1.230002013,0.5418455,0
SwinV2Model,16,0.001,Validation,7,1.239772637,0.527638197,0
SwinV2Model,16,0.001,Train,8,1.209509101,0.565450668,0
SwinV2Model,16,0.001,Validation,8,1.23167219,0.562814057,0
SwinV2Model,16,0.001,Train,9,1.204250538,0.561158776,0
SwinV2Model,16,0.001,Validation,9,1.235389439,0.512562811,1
SwinV2Model,16,0.001,Train,10,1.213861943,0.553648055,1
SwinV2Model,16,0.001,Validation,10,1.224821859,0.547738671,0
SwinV2Model,16,0.001,Train,11,1.186261456,0.560085833,0
SwinV2Model,16,0.001,Validation,11,1.224601531,0.562814057,0
SwinV2Model,16,0.001,Train,12,1.21373725,0.552575111,0
SwinV2Model,16,0.001,Validation,12,1.224673838,0.542713583,1
SwinV2Model,16,0.001,Train,13,1.199835967,0.571888387,1
SwinV2Model,16,0.001,Validation,13,1.224779772,0.537688434,2
SwinV2Model,16,0.001,Train,14,1.19164863,0.578326166,2
SwinV2Model,16,0.001,Validation,14,1.224151179,0.537688434,0
SwinV2Model,16,0.001,Train,15,1.18247477,0.579399168,0
SwinV2Model,16,0.001,Validation,15,1.224097502,0.537688434,0
SwinV2Model,16,0.001,Train,16,1.194072845,0.576180279,0
SwinV2Model,16,0.001,Validation,16,1.224071491,0.537688434,0
SwinV2Model,16,0.001,Train,17,1.205585254,0.546137333,0
SwinV2Model,16,0.001,Validation,17,1.223950741,0.537688434,0
SwinV2Model,16,0.001,Train,18,1.209675174,0.550429165,0
SwinV2Model,16,0.001,Validation,18,1.22402752,0.537688434,1
SwinV2Model,16,0.001,Train,19,1.2063759,0.556866944,1
SwinV2Model,16,0.001,Validation,19,1.223974589,0.537688434,2
SwinV2Model,16,0.001,Train,20,1.203123995,0.547210276,2
SwinV2Model,16,0.001,Validation,20,1.223921515,0.537688434,0
SwinV2Model,16,0.001,Train,21,1.194157567,0.568669498,0
SwinV2Model,16,0.001,Validation,21,1.223923323,0.537688434,1
SwinV2Model,16,0.001,Train,22,1.19175442,0.574034333,1
SwinV2Model,16,0.001,Validation,22,1.223917996,0.537688434,0
SwinV2Model,16,0.001,Train,23,1.193572519,0.565450668,0
SwinV2Model,16,0.001,Validation,23,1.223926797,0.537688434,1
SwinV2Model,16,0.001,Train,24,1.203692329,0.540772557,1
SwinV2Model,16,0.001,Validation,24,1.223920807,0.537688434,2
SwinV2Model,16,0.001,Train,25,1.192880275,0.579399168,2
SwinV2Model,16,0.001,Validation,25,1.223913178,0.537688434,0
SwinV2Model,16,0.001,Train,26,1.187079651,0.555794001,0
SwinV2Model,16,0.001,Validation,26,1.223912803,0.537688434,0
SwinV2Model,16,0.001,Train,27,1.189417093,0.585836887,0
SwinV2Model,16,0.001,Validation,27,1.223912265,0.537688434,0
SwinV2Model,16,0.001,Train,28,1.193305863,0.564377666,0
SwinV2Model,16,0.001,Validation,28,1.223911935,0.537688434,0
SwinV2Model,16,0.001,Train,29,1.198767421,0.582617998,0
SwinV2Model,16,0.001,Validation,29,1.223912008,0.537688434,1
SwinV2Model,16,0.001,Train,30,1.190976494,0.571888387,1
SwinV2Model,16,0.001,Validation,30,1.223912314,0.537688434,2
SwinV2Model,32,0.001,Train,1,1.878877227,0.230686694,0
SwinV2Model,32,0.001,Validation,1,1.692348483,0.356783926,0
SwinV2Model,32,0.001,Train,2,1.631405,0.344420612,0
SwinV2Model,32,0.001,Validation,2,1.553351185,0.361809045,0
SwinV2Model,32,0.001,Train,3,1.498380481,0.4581545,0
SwinV2Model,32,0.001,Validation,3,1.470145891,0.391959786,0
SwinV2Model,32,0.001,Train,4,1.451416353,0.447424889,0
SwinV2Model,32,0.001,Validation,4,1.421076211,0.467336684,0
SwinV2Model,32,0.001,Train,5,1.373222041,0.478540778,0
SwinV2Model,32,0.001,Validation,5,1.365191252,0.432160795,0
SwinV2Model,32,0.001,Train,6,1.314948761,0.522532165,0
SwinV2Model,32,0.001,Validation,6,1.338329821,0.462311566,0
SwinV2Model,32,0.001,Train,7,1.300934998,0.526824057,0
SwinV2Model,32,0.001,Validation,7,1.32875924,0.48241204,0
SwinV2Model,32,0.001,Train,8,1.303610858,0.523605168,0
SwinV2Model,32,0.001,Validation,8,1.321173394,0.502512574,0
SwinV2Model,32,0.001,Train,9,1.292220458,0.537553668,0
